Occurrence_num,Palaeolongitude,Palaeolatitude,Loc. Num.,Present.region,Old.Class,Order,Family,Genus,Operative_Genus,Operative_Genus.Subgenus,Genus.Subgenus_modifier,Genus_Modified,Modified_Genus,Species,Operative_Species,Genus.Species,British Stage,Appearance,Appearance_FAD,Appearance_LAD,FAD_interval,LAD_interval,Genus BA range,Depth.resolved,max_depth,min_depth,mean_depth,Community,Formation,Depth Association,lithology,Source,Read_more,Genus_FAD_interval,Genus_LAD_interval,interval_resolved,GRID_COORD,FAD_Coarse_Interval,LAD_Coarse_Interval,Cratonic,Palaeocontinent/Terrane,Continent_max_Northing,Continent_min_Northing,Merged.Terrains,Max.Palaeolongitude.Merged.450,Min.Palaeolatitude.Merged.450,Loc_ID
3306,-64.118,3.682,1,North Greenland,Articulata,Pentamerida,Pentameridae,Pentameroides?,Pentameroides,Pentameroides,?,1,Pentameroides?,sp.,sp.,Pentameroides_sp.,Llandovery,Telychien,Telychian E,Telychian U,21,23,BA 3-4,1,4,3,3.5,,,BA 3-4,,"CMØR, OD",,21,23,1,-65_5,10,11,1,Laurentia,33,0,Laurentia,18,-28,-64.1_3.7
6323,-64.118,3.682,2,North Greenland,Articulata,Pentamerida,Pentameridae,Rhipidium?,Rhipidium,Rhipidium,?,1,Rhipidium?,sp.,sp.,Rhipidium_sp.,Llandovery,Telychian,Telychian E,Telychian U,21,23,NA,0,3,3,3,,,,,"CMØR, OD",,21,23,1,-65_5,10,11,1,Laurentia,33,0,Laurentia,18,-28,-64.1_3.7
3288,-88.493,12.369,58,"Delorme Range, Mackenzie Mts",Articulata,Spiriferida,Delthyrididae,Howellella,Howellella,Howellella,,0,Howellella,sp.,sp.,Howellella_sp.,Llandovery,Telychian?,Telychian E,Telychian U,21,23,BA 3-4,1,4,3,3.5,,Whittaker Fm - Road River Fm transition,BA 4-5,,Lenz 1977,,15,23,1,-90_10,10,11,0,Laurentia,33,0,Laurentia,18,-28,-88.5_12.4
3302,-88.493,12.369,58,"Delorme Range, Mackenzie Mts",Articulata,Pentamerida,Pentameridae,Pentameroides,Pentameroides,Pentameroides,,0,Pentameroides,sp.,sp.,Pentameroides_sp.,Llandovery,Telychian,Telychian E,Telychian U,21,23,BA 3-4,1,4,3,3.5,,Whittaker Fm - Road River Fm transition,BA 4-5,,Lenz 1977,,20,23,1,-90_10,10,11,0,Laurentia,33,0,Laurentia,18,-28,-88.5_12.4
5094,-73.088,-22.024,7,Anticosti Island,Articulata,Atrypida,Atrypidae,Atrypa(Gotatrypa),Atrypa,Gotatrypa,,0,Atrypa,sp.,sp.,Gotatrypa_sp.,Llandovery,Telychian U,Telychian U,Telychian U,23,23,BA 3-5,1,5,3,4,,Chicotte Fm,BA 3-4,crinoidal facies,Jin 2008,,15,23,1,-75_-20,11,11,0,Laurentia,33,0,Laurentia,18,-28,-73.1_-22
3386,-73.088,-22.024,7,Anticosti Island,Articulata,Spiriferida,Cyrtiidae,Cyrtia,Cyrtia,Cyrtia,,0,Cyrtia,sp.,sp.,Cyrtia_sp.,Llandovery,Telychian U,Telychian U,Telychian U,23,23,BA 3-4,1,4,3,3.5,,Chicotte Fm,BA 3-4,crinoidal facies,Jin 2008,,21,23,1,-75_-20,11,11,0,Laurentia,33,0,Laurentia,18,-28,-73.1_-22
80,-73.088,-22.024,7,Anticosti Island,Articulata,Spiriferida,Cyrtiidae,Eospirifer,Eospirifer,Eospirifer,,0,Eospirifer,sp.,sp.,Eospirifer_sp.,Llandovery,Telychian U,Telychian U,Telychian U,23,23,BA 1-3,1,3,1,2,,Chicotte Fm,BA 3-4,crinoidal facies,Jin 2008,,10,23,1,-75_-20,11,11,0,Laurentia,33,0,Laurentia,18,-28,-73.1_-22
3399,-73.088,-22.024,7,Anticosti Island,Articulata,Pentamerida,Pentameridae,Pentameroides ,Pentameroides,Pentameroides,,0,Pentameroides,sp.,sp.,Pentameroides_sp.,Llandovery,Telychian U,Telychian U,Telychian U,23,23,BA 3-4,1,4,3,3.5,,Chicotte Fm,BA 3-4,coral strmotoporoid reefs-crin. Grainst.,Jin 2008,,20,23,1,-75_-20,11,11,0,Laurentia,33,0,Laurentia,18,-28,-73.1_-22
4966,43.925,6.068,36,Guizhou,Articulata,Strophomenida,Strophomenidae,Strophomena,Strophomena,Strophomena,,0,Strophomena,sp.,sp.,Strophomena_sp.,Llandovery,Rhuddanian U,Rhuddanian U,Rhuddanian U,17,17,BA 3-5,1,5,3,4,,lo Niuchang Fm,BA 1-2,near-shore,Cocks & Rong 2008,Rong pers com,1,23,1,45_5,8,8,0,South China,15,0,South China,18,-5,43.9_6.1
5245,37.843,4.794,36,South China,Articulata,Strophomenida,Sowerbyellidae,Anisopleurella,Anisopleurella,Anisopleurella,,0,Anisopleurella,sp.,sp.,Anisopleurella_sp.,Caradoc,Caradoc E-U,Caradoc E,Caradoc U,1,3,BA 4-5,1,5,4,4.5,,,BA 4-5,,Zhan et al 2008,,1,17,1,40_5,1,3,1,South China,15,0,South China,18,-5,37.8_4.8
5461,39.521,6.022,36,South China,Articulata,Strophomenida,Sowerbyellidae,Anisopleurella,Anisopleurella,Anisopleurella,,0,Anisopleurella,sp.,sp.,Anisopleurella_sp.,Ashgill,Pusgillian - Hirnantian,Pusgillian E,Hirnantian M*,4,14,BA 4-5,1,5,4,4.5,,,BA 4-5,,Zhan et al 2008,,1,17,1,40_5,4,7,1,South China,15,0,South China,18,-5,39.5_6
4781,39.521,6.022,36,South China,Articulata,Strophomenida,Leptestiidae,Leangella,Leangella,Leangella,,0,Leangella,sp.,sp.,Leangella_sp.,Ashgill,Hirnantian,Hirnantian E,Hirnantian M*,13,14,BA 3-5,1,5,3,4,,,BA 3-5,,Zhan et al 2008,,1,23,1,40_5,7,7,1,South China,15,0,South China,18,-5,39.5_6
4869,40.849,6.728,36,South China,Articulata,Strophomenida,Leptestiidae,Leangella,Leangella,Leangella,,0,Leangella,sp.,sp.,Leangella_sp.,Llandovery,Rhuddanian,Rhuddanian E,Rhuddanian U,15,17,BA 3-5,1,5,3,4,,,BA 3-5,,Zhan et al 2008,,1,23,1,40_5,8,8,1,South China,15,0,South China,18,-5,40.8_6.7
4703,39.521,6.022,36,South China,Articulata,Strophomenida,Strophomenidae,Katastrophomena,Katastrophomena,Katastrophomena,,0,Katastrophomena,sp.,sp.,Katastrophomena_sp.,Ashgill,Rawtheyan - Hirnantian,Rawtheyan E,Hirnantian M*,10,14,BA 3-5,1,5,3,4,,,BA 3-5,,Zhan et al 2008,,3,23,1,40_5,6,7,1,South China,15,0,South China,18,-5,39.5_6
4866,40.849,6.728,36,South China,Articulata,Strophomenida,Strophomenidae,Katastrophomena,Katastrophomena,Katastrophomena,,0,Katastrophomena,sp.,sp.,Katastrophomena_sp.,Llandovery,Rhuddanian,Rhuddanian E,Rhuddanian U,15,17,BA 3-5,1,5,3,4,,,BA 3-5,,Zhan et al 2008,,3,23,1,40_5,8,8,1,South China,15,0,South China,18,-5,40.8_6.7
5267,37.843,4.794,36,South China,Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta,Eoplectodonta,Eoplectodonta,,0,Eoplectodonta,sp.,sp.,Eoplectodonta_sp.,Caradoc,Caradoc E-M (Sandbian),Caradoc E,Caradoc M,1,2,BA 4-5,1,5,4,4.5,,,BA 4-5,,Zhan et al 2008,,1,23,1,40_5,1,2,1,South China,15,0,South China,18,-5,37.8_4.8
3513,37.843,4.794,36,South China,Articulata,Orthida,Hesperomenidae,Anoptambonites,Anoptambonites,Anoptambonites,,0,Anoptambonites,sp.,sp.,Anoptambonites_sp.,Caradoc,Caradoc E-U,Caradoc E,Caradoc U,1,3,BA 3-5,1,5,3,4,,,BA 3-5,,Zhan et al 2008,,1,12,1,40_5,1,3,1,South China,15,0,South China,18,-5,37.8_4.8
4300,39.521,6.022,36,South China,Articulata,Orthida,Hesperomenidae,Anoptambonites,Anoptambonites,Anoptambonites,,0,Anoptambonites,sp.,sp.,Anoptambonites_sp.,Ashgill,Pusgillian - Rawtheyan,Pusgillian E,Rawtheyan U,4,12,BA 3-5,1,5,3,4,,,BA 3-5,,Zhan et al 2008,,1,12,1,40_5,4,6,1,South China,15,0,South China,18,-5,39.5_6
3639,37.843,4.794,36,South China,Articulata,Orthida,Hesperomenidae,Kassinella,Kassinella,Kassinella,,0,Kassinella,sp.,sp.,Kassinella_sp.,Caradoc,Caradoc E-U,Caradoc E,Caradoc U,1,3,BA 3-5,1,5,3,4,,,BA 3-5,,Zhan et al 2008,,1,14,1,40_5,1,3,1,South China,15,0,South China,18,-5,37.8_4.8
4350,39.521,6.022,36,South China,Articulata,Orthida,Hesperomenidae,Kassinella,Kassinella,Kassinella,,0,Kassinella,sp.,sp.,Kassinella_sp.,Ashgill,Pusgillian - Rawtheyan,Pusgillian E,Rawtheyan U,4,12,BA 3-5,1,5,3,4,,,BA 3-5,,Zhan et al 2008,,1,14,1,40_5,4,6,1,South China,15,0,South China,18,-5,39.5_6
6094,33.966,12.415,36,"Nanjing, E China",Articulata,Orthida,Hesperomenidae,Durranella,Durranella,Durranella,,0,Durranella,sp.,sp.,Durranella_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 5-6,1,6,5,5.5,,Tangtou Fm,BA 5-6,,Zhan & Jin 2005,,1,12,1,35_10,4,4,1,South China,15,0,South China,18,-5,34_12.4
5768,39.664,12.232,36,"Guangyuan, S China",Articulata,Pentamerida,Clorindidae,Clorinda,Clorinda,Clorinda,,0,Clorinda,sp.,sp.,Clorinda_sp.,Llandovery,Aeronian - Telychian,Aeronian E,Telychian U ,18,23,BA 4-5,1,5,4,4.5,,,BA 4-5,,"Chen et al 1991, Chen et al 2008",Rong et al 2007,18,23,1,40_10,9,11,1,South China,15,0,South China,18,-5,39.7_12.2
5997,40.016,5.089,36,"Zunyi, N Giuzhou Province, SW China",Articulata,Strophomenida,Leptestiidae,Leangella(Leptestiina),Leangella,Leptestiina,,0,Leangella,sp.,sp.,Leptestiina_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,,Chientsaokou Fm,BA 3-4,fine-coarse gr silici,Rong et al 1999; Zhan & Jin 2005,,1,23,1,40_5,4,4,1,South China,15,0,South China,18,-5,40_5.1
5934,33.041,2.225,36,"S Shaanxi, NW margin of S China Plate",Articulata,Strophomenida,Christianiidae,Christiania,Christiania,Christiania,,0,Christiania,sp.,sp.,Christiania_sp.,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 4-6,1,6,4,5,Foliomena fauna,Padoga Fm,BA 5,"lst, 100 m depth",Rong et al 1999,,1,12,1,35_0,3,3,1,South China,15,0,South China,18,-5,33_2.2
5988,40.016,5.089,36,"Zunyi, N Giuzhou Province, SW China",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,sp.,sp.,Foliomena_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,Foliomena fauna,Chientsaokou Fm,BA 3-4,fine-coarse gr silici,Rong et al 1999; Zhan & Jin 2005,,1,12,1,40_5,4,4,1,South China,15,0,South China,18,-5,40_5.1
5987,35.772,11.911,36,"Anhui Prov., E China",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,sp.,sp.,Foliomena_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,Foliomena fauna,Tangtou Fm,BA 5-6,,Zhan & Jin 2005,,1,12,1,35_10,4,4,1,South China,15,0,South China,18,-5,35.8_11.9
5985,33.966,12.415,36,"Nanjing, E China",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,sp.,sp.,Foliomena_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,Foliomena fauna,Tangtou Fm,BA 5-6,mudstone,Rong et al 1999; Zhan & Jin 2005,"Xu, Liu & Rong 1974",1,12,1,35_10,4,4,1,South China,15,0,South China,18,-5,34_12.4
4435,38.985,3.589,36,"Sichuan Prov., SW China",Articulata,Orthida,Hesperomenidae,Kassinella,Kassinella,Kassinella,,0,Kassinella,sp.,sp.,Kassinella_sp.,Ashgill,Pusgillian M - Cautleyan E,Pusgillian M,Cautleyan E,5,7,BA 3-5,1,5,3,4,Foliomena fauna,Linhsiang Fm,BA 4,nod. mudstone,Zhan & Jin 2005,Johnson et al 1989,1,14,1,40_5,4,5,1,South China,15,0,South China,18,-5,39_3.6
6004,39.248,6.204,36,"Yanhe, Guizhou Prov., SW China",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,sp.,sp.,Foliomena_sp.,Ashgill,Pusgillian M - Cautleyan E,Pusgillian M,Cautleyan E,5,7,BA 4-6,1,6,4,5,Foliomena fauna,Linhsiang Fm,BA 4,nod. mudstone,Rong et al 1999; Zhan & Jin 2005,Johnson et al 1989,1,12,1,40_5,4,5,1,South China,15,0,South China,18,-5,39.2_6.2
5462,35.519,13.263,36,"Zhejiang, E China",Articulata,Strophomenida,Sowerbyellidae,Anisopleurella ,Anisopleurella,Anisopleurella,,0,Anisopleurella,sp.,sp.,Anisopleurella_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-5,1,5,4,4.5,Nankinolithus-Foliomena fauna,Huangnekang Fm,BA 5-6,,Zhan & Jin 2005,,1,17,1,35_15,4,4,1,South China,15,0,South China,18,-5,35.5_13.3
5969,35.519,13.263,36,"Zhejiang, E China",Articulata,Strophomenida,Christianiidae,Christiania,Christiania,Christiania,,0,Christiania,sp.,sp.,Christiania_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,Nankinolithus-Foliomena fauna,Huangnekang Fm,BA 5-6,,Rong et al 1999; Zhan & Jin 2005,,1,12,1,35_15,4,4,1,South China,15,0,South China,18,-5,35.5_13.3
5496,35.519,13.263,36,"Zhejiang, E China",Articulata,Atrypida,Dayiidae,Cyclospira,Cyclospira,Cyclospira,,0,Cyclospira,sp.,sp.,Cyclospira_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 3-6,1,6,3,4.5,Nankinolithus-Foliomena fauna,Huangnekang Fm,BA 5-6,,Rong et al 1999; Chen et al 2000,,NA,NA,1,35_15,4,4,1,South China,15,0,South China,18,-5,35.5_13.3
5977,35.519,13.263,36,"Zhejiang, E China",Articulata,Orthida,Dalmanellidae,Dedzetina,Dedzetina,Dedzetina,,0,Dedzetina,sp.,sp.,Dedzetina_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,Nankinolithus-Foliomena fauna,Huangnekang Fm,BA 5-6,,Chen et al 2000,,1,12,1,35_15,4,4,1,South China,15,0,South China,18,-5,35.5_13.3
5990,35.519,13.263,36,"Zhejiang, E China",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta(K.),Eoplectodonta,Kozlowskites,,0,Eoplectodonta,sp.,sp.,Kozlowskites_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,Nankinolithus-Foliomena fauna,Huangnekang Fm,BA 5-6,,Chen et al 2000,,1,23,1,35_15,4,4,1,South China,15,0,South China,18,-5,35.5_13.3
5986,35.519,13.263,36,"Zhejiang, E China",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,sp.,sp.,Foliomena_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,Nankinolithus-Foliomena fauna,Huangnekang Fm,BA 5-6,,Rong et al 1999; Zhan & Jin 2005,"Xu, Liu & Rong 1974",1,12,1,35_15,4,4,1,South China,15,0,South China,18,-5,35.5_13.3
4291,35.519,13.263,36,"Zhejiang, E China",Articulata,Strophomenida,Leptestiidae,Leangella?,Leangella,Leangella,?,1,Leangella?,sp.,sp.,Leangella_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 3-5,1,5,3,4,Nankinolithus-Foliomena fauna,Huangnekang Fm,BA 5-6,,Zhan & Jin 2005,,4,6,1,35_15,4,4,1,South China,15,0,South China,18,-5,35.5_13.3
5996,35.519,13.263,36,"Zhejiang, E China",Articulata,Strophomenida,Leptestiidae,Leangella(Leptestiina),Leangella,Leptestiina,,0,Leangella,sp.,sp.,Leptestiina_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,Nankinolithus-Foliomena fauna,Huangnekang Fm,BA 5-6,,Rong et al 1999; Chen et al 2000,,1,23,1,35_15,4,4,1,South China,15,0,South China,18,-5,35.5_13.3
2172,33.966,12.415,36,"Nanjing, E China",Articulata,Pentamerida,Parastrophinidae,Parastrophinella?,Parastrophinella,Parastrophinella,?,1,Parastrophinella?,sp.,sp.,Parastrophinella_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 3-4,1,4,3,3.5,Parastrophinella Fauna,Tangtou Fm,BA 5-6,mudstone,Rong et al 1999; Zhan & Jin 2005,,3,17,1,35_10,4,4,1,South China,15,0,South China,18,-5,34_12.4
5252,37.843,4.794,36,South China,Articulata,Strophomenida,Xenambonitidae,Chonetoidea,Chonetoidea,Chonetoidea,,0,Chonetoidea,sp.,sp.,Chonetoidea_sp.,Caradoc,Caradoc E-U,Caradoc E,Caradoc U,1,3,BA 4-5,1,5,4,4.5,,,BA 3-5,,Zhan et al 2008,,1,23,1,40_5,1,3,1,South China,15,0,South China,18,-5,37.8_4.8
5871,37.843,4.794,36,South China,Articulata,Strophomenida,Christianiidae,Christiania,Christiania,Christiania,,0,Christiania,sp.,sp.,Christiania_sp.,Caradoc,Caradoc E-U,Caradoc E,Caradoc U,1,3,BA 4-6,1,6,4,5,,,BA 4-6,,Zhan et al 2008,,1,12,1,40_5,1,3,1,South China,15,0,South China,18,-5,37.8_4.8
3766,33.891,5.84,36,"Yichang, W Hubei",Articulata,Strophomenida,Xenambonitidae,Aegiria(Aegiria) (prev.Aegironetes),Aegiria,Aegiria,,0,Aegiria,sp.,sp.,Aegiria_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 3-5,1,5,3,4,,Miaopo Fm U,BA 5,,Chang (1983),,1,23,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
5833,33.891,5.84,36,"Yichang, W Hubei",Articulata,Strophomenida,Grorudiidae,Calyptolepta,Calyptolepta,Calyptolepta,,0,Calyptolepta,sp.,sp.,Calyptolepta_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 5,1,5,5,5,,Miaopo Fm U,BA 5,,Chang (1983),,1,1,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
5253,33.891,5.84,36,"Yichang, W Hubei",Articulata,Strophomenida,Xenambonitidae,Chonetoidea,Chonetoidea,Chonetoidea,,0,Chonetoidea,sp.,sp.,Chonetoidea_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 4-5,1,5,4,4.5,,Miaopo Fm U,BA 5,,Chang (1983),,1,23,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
5872,33.891,5.84,36,"Yichang, W Hubei",Articulata,Strophomenida,Christianiidae,Christiania,Christiania,Christiania,,0,Christiania,sp.,sp.,Christiania_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 4-6,1,6,4,5,,Miaopo Fm U,BA 5,,Chang (1983),,1,12,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
5853,33.891,5.84,36,"Yichang, W Hubei",Articulata,Strophomenida,Grorudiidae,Diambonioidea,Diambonioidea,Diambonioidea,,0,Diambonioidea,sp.,sp.,Diambonioidea_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 5,1,5,5,5,,Miaopo Fm,BA 5,,Rong et al 1999,,1,7,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
5880,33.891,5.84,36,"Yichang, W Hubei",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta(Kozlowskites),Eoplectodonta,Kozlowskites,,0,Eoplectodonta,sp.,sp.,Kozlowskites_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 4-6,1,6,4,5,,Miaopo Fm U,BA 5,,Chang (1983),,1,23,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
5834,33.891,5.84,36,"Yichang, W Hubei",Articulata,Indet.,,Halirhachis,Halirhachis,Halirhachis,,0,Halirhachis,sp.,sp.,Halirhachis_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 5,1,5,5,5,,Miaopo Fm U,BA 5,,Chang (1983),,1,1,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
5886,33.891,5.84,36,"Yichang, W Hubei",Articulata,Strophomenida,Leptestiidae,Leangella(Leptestiina),Leangella,Leptestiina,,0,Leangella,sp.,sp.,Leptestiina_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 4-6,1,6,4,5,,Miaopo Fm U,BA 5,,Chang (1983),,1,23,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
3800,33.891,5.84,36,"Yichang, W Hubei",Articulata,Strophomenida,Leptellinidae,Leptellina,Leptellina,Leptellina,,0,Leptellina,sp.,sp.,Leptellina_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 3-5,1,5,3,4,,Miaopo Fm U,BA 5,,Chang (1983),,1,23,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
3427,33.891,5.84,36,"Yichang, W Hubei",Articulata,Strophomenida,Leptellinidae,Leptelloidea,Leptelloidea,Leptelloidea,,0,Leptelloidea,sp.,sp.,Leptelloidea_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 3-5 ,1,5,3,4,,Miaopo Fm U,BA 5,,Chang (1983),,1,1,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
5835,33.891,5.84,36,"Yichang, W Hubei",Articulata,Indet.,,Mezounica,Mezounica,Mezounica,,0,Mezounica,sp.,sp.,Mezounica_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 5,1,5,5,5,,Miaopo Fm U,BA 5,,Chang (1983),,1,1,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
3651,33.891,5.84,36,"Yichang, W Hubei",Articulata,Orthida,Productorthidae,Nicolella,Nicolella,Nicolella,,0,Nicolella,sp.,sp.,Nicolella_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 3-5,1,5,3,4,,Miaopo Fm U,BA 5,,Chang (1983),,1,14,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
3847,33.891,5.84,36,"Yichang, W Hubei",Articulata,Protorthida,Skenidiidae,Skenidioides,Skenidioides,Skenidioides,,0,Skenidioides,sp.,sp.,Skenidioides_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 2-6,1,6,2,4,,Miaopo Fm U,BA 5,,Chang (1983),,1,23,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
1554,33.891,5.84,36,"Yichang, W Hubei",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella,Sowerbyella,Sowerbyella,,0,Sowerbyella,sp.,sp.,Sowerbyella_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 2-5,1,5,2,3.5,,Miaopo Fm U,BA 5,,Chang (1983),,NA,NA,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
3610,33.891,5.84,36,"Yichang, W Hubei",Articulata,Orthida,Orthidae,Taphrorthis,Taphrorthis,Taphrorthis,,0,Taphrorthis,sp.,sp.,Taphrorthis_sp.,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 3-5,1,5,3,4,,Miaopo Fm U,BA 5,,Chang (1983),,1,12,1,35_5,1,1,1,South China,15,0,South China,18,-5,33.9_5.8
5321,33.312,3.316,36,"Shaanxi Prov., NW China",Articulata,Strophomenida,Xenambonitidae,Chonetoidea,Chonetoidea,Chonetoidea,,0,Chonetoidea,sp.,sp.,Chonetoidea_sp.,Caradoc,Caradoc M-U,Caradoc M,Caradoc U,2,3,BA 4-5,1,5,4,4.5,,Pagoda Fm,BA 5-6,bioclastic lst.,Zhan & Jin 2005,"Xu, Liu & Rong 1974",1,23,1,35_5,2,3,1,South China,15,0,South China,18,-5,33.3_3.3
1667,33.312,3.316,36,"Shaanxi Prov., NW China",Articulata,Orthida,Dalmanellidae,Dalmanella,Dalmanella,Dalmanella,,0,Dalmanella,sp.,sp.,Dalmanella_sp.,Caradoc,Caradoc M-U,Caradoc M,Caradoc U,2,3,BA 2-5,1,5,2,3.5,,Pagoda Fm,BA 5-6,bioclastic lst.,Zhan & Jin 2005,,1,21,1,35_5,2,3,1,South China,15,0,South China,18,-5,33.3_3.3
5330,33.312,3.316,36,"Shaanxi Prov., NW China",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta,Eoplectodonta,Eoplectodonta,,0,Eoplectodonta,sp.,sp.,Eoplectodonta_sp.,Caradoc,Caradoc M-U,Caradoc M,Caradoc U,2,3,BA 4-5,1,5,4,4.5,,Pagoda Fm,BA 5-6,bioclastic lst.,Zhan & Jin 2005,,1,23,1,35_5,2,3,1,South China,15,0,South China,18,-5,33.3_3.3
3988,33.312,3.316,36,"Shaanxi Prov., NW China",Articulata,Orthida,Dicoelosiidae,Epitomyonia,Epitomyonia,Epitomyonia,,0,Epitomyonia,sp.,sp.,Epitomyonia_sp.,Caradoc,Caradoc M-U,Caradoc M,Caradoc U,2,3,BA 4,1,4,4,4,,Pagoda Fm,BA 5-6,bioclastic lst.,Zhan & Jin 2005,,2,23,1,35_5,2,3,1,South China,15,0,South China,18,-5,33.3_3.3
5469,40.016,5.089,36,"Zunyi, N Giuzhou Province, SW China",Articulata,Strophomenida,Xenambonitidae,Chonetoidea_(prev.Sericoidea),Chonetoidea,Chonetoidea,,0,Chonetoidea,sp.,sp.,Chonetoidea_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-5,1,5,4,4.5,,Chientsaokou Fm,BA 3-4,fine-coarse gr silici,Chen et al 2000,,1,23,1,40_5,4,4,1,South China,15,0,South China,18,-5,40_5.1
5971,40.016,5.089,36,"Zunyi, N Giuzhou Province, SW China",Articulata,Strophomenida,Christianiidae,Christiania,Christiania,Christiania,,0,Christiania,sp.,sp.,Christiania_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,,Chientsaokou Fm,BA 3-4,,Chen et al 2000,,1,12,1,40_5,4,4,1,South China,15,0,South China,18,-5,40_5.1
5978,40.016,5.089,36,"Zunyi, N Giuzhou Province, SW China",Articulata,Orthida,Dalmanellidae,Dedzetina,Dedzetina,Dedzetina,,0,Dedzetina,sp.,sp.,Dedzetina_sp.,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 4-6,1,6,4,5,,Chientsaokou Fm,BA 3-4,fine-coarse gr silici,Rong et al 1999; Chen et al 2000,,1,12,1,40_5,4,4,1,South China,15,0,South China,18,-5,40_5.1
